domain,application,version,users,MAU,HYAU,posts
misskey.sanao.dev,misskey,2023.12.2,7,null,null,1736
mk.nekokaze.cc,misskey,2024.2.0,7,null,null,4877
misskey.accordi.online,misskey,13.9.2,7,null,null,520
m.ospio.net,misskey,2023.12.2,7,null,null,46
msky.ntr.homes,misskey,2024.3.1,7,null,null,30446
mi.myhr.space,misskey,2023.12.2,7,null,null,453
mi.maikaze.moe,misskey,2023.12.2-maikaze,7,null,null,558
imsim.dev,misskey,13.14.2,7,null,null,36
mi.underscore.world,misskey,12.108.1,7,1,1,644
m.smdr.io,misskey,13.4.0,7,null,null,144
mi.kabo.cab,misskey,2024.2.0-kabocab2,7,null,null,269
mk.marroq.xyz,misskey,2024.3.1,7,null,null,102
osage.moe,misskey,2024.2.0,7,null,null,194
casper.ayu-mermaid.ts.net,misskey,2023.11.1,7,null,null,1961
bluewhite.pink,misskey,2023.12.2,7,null,null,46
anime.midday.top,misskey,2023.12.2,7,null,null,9
social.livepods.eu,misskey,12.119.2,7,0,1,23
abs.17oc.com,misskey,13.13.2,7,null,null,9
fotoclub.lono.space,misskey,12.119.2,7,2,5,266
forget-not.me,misskey,2023.12.2,7,null,null,379
misskey.lapy.kr,misskey,2024.2.0,7,null,null,17
miyukey.com,misskey,2023.12.2,7,null,null,71
catlog.jp,misskey,13.13.1,7,null,null,165
dingdong.fishking.studio,misskey,13.13.2,7,null,null,57
social.niceview.club,misskey,13.13.2,7,null,null,237
glassmelt.site,misskey,2024.3.1,7,null,null,978
key.weeb.su,misskey,2024.3.1,7,null,null,8
trpg.social,misskey,2024.3.1,7,null,null,218
mk.nitadori.net,misskey,2024.2.0,6,null,null,295
mi.neko3.dev,misskey,2023.12.2,6,null,null,33
misskey.frick96.com,misskey,13.13.2,6,null,null,366
selfdown-69.com,misskey,2024.3.1,6,null,null,51
misachan.net,misskey,2024.3.1,6,null,null,1430
misskey.iorar.net,misskey,2024.3.1,6,null,null,1158
sui-mag.com,misskey,2024.3.1,6,null,null,3071
mi.starlamp.su,misskey,2024.3.1-pie-3.2.8,6,null,null,3349
fbk.moe,misskey,2024.3.1,6,null,null,32
fedimagazine.info,misskey,2024.3.1,6,null,null,899
mi.oya0831.net,misskey,13.14.2,6,null,null,77
d0nuts.im,misskey,2024.3.1,6,null,null,532
misskey.giatsuki.net,misskey,2023.12.2,6,null,null,170
m.stcat.com,misskey,13.14.1,6,null,null,55948
fle.st,misskey,2024.3.1,6,null,null,26102
mk.na.in.th,misskey,2024.2.0-MemoThai-0.4,6,null,null,115
kasakoso.lol,misskey,2024.3.1,6,null,null,21965
84bami.net,misskey,2023.12.2,6,null,null,584
misskey.greent.jp,misskey,2024.2.0,6,null,null,1127
nightly.pastwind.top,misskey,2024.3.1,6,null,null,63
misskey.bootjp.me,misskey,2024.3.1,6,null,null,17459
nobl.ink,misskey,12.119.2,6,1,1,1493
misskey.kakunpc.com,misskey,2024.2.0,6,null,null,1233
ppplot.top,misskey,12.119.2,6,2,3,1154
mkey.enzan.org,misskey,2024.3.1,6,null,null,66
mi.ichigo.dev,misskey,2024.3.1,6,null,null,515
misskey.luke256.dev,misskey,2023.12.2,6,null,null,23829
nep.one,misskey,2024.3.1,6,null,null,565
kuroyuki-server.misskey.one,misskey,2024.2.0-beta.12,6,null,null,713
misskey.nrps.xyz,misskey,2023.11.1,6,null,null,60
mk.himbeer.me,misskey,2024.3.1,6,null,null,2127
misskey.im-neko.net,misskey,13.13.2,6,null,null,210
m.telecom.moe,misskey,2023.11.1,6,null,null,13
todo.shiokazehs.jp,misskey,13.13.2,6,null,null,5694
beta.misskey.social,misskey,2024.3.1,6,null,null,348
tftt.net,misskey,2023.10.1,6,null,null,49
misskey.lehhair.net,misskey,2024.2.0,6,null,null,542
kets.me,misskey,13.14.2,6,null,null,149
mkacg.social,misskey,2023.11.0,6,null,null,210
vrccl.life,misskey,2023.10.0,6,null,null,67
syuilo.moe,misskey,2024.2.0,6,null,null,15
kokagenotes.net,misskey,2024.3.1,6,null,null,3747
m1.kzkr.xyz,misskey,2024.3.1,6,null,null,92
mi13.ijs01140.dev,misskey,2023.12.2,6,null,null,236
moriyashrine.net,misskey,13.14.2,6,null,null,34
misskey.byter.io,misskey,12.117.0,6,0,1,3
komugisuki.com,misskey,2024.3.1,6,null,null,61994
misskey.yuetsubu.com,misskey,2023.10.1,6,null,null,3224
sd-69.space,misskey,2024.3.1,6,null,null,98
misskey.osu.si,misskey,13.13.2,6,null,null,144
mi.nu1.dev,misskey,2023.12.2,5,null,null,2041
mk.tenpest-moon.uk,misskey,2024.3.1,5,null,null,20401
s.ktsn.dev,misskey,2023.12.0,5,null,null,5913
msky.mkakh.com,misskey,13.14.2,5,null,null,453
misskey.yurut.net,misskey,2023.12.2,5,null,null,686
m.filmfreedom.net,misskey,12.119.2,5,2,2,431
char.lissocial.com,misskey,2024.2.0,5,null,null,67
114514.misskey.one,misskey,2024.2.0-beta.12,5,null,null,1926
misskey.hawk-tomy.dev,misskey,2023.12.2,5,null,null,498
mis.hokkaidoskey.com,misskey,2024.2.0,5,null,null,434
misskey.bktsk.com,misskey,2024.3.1,5,null,null,193
misskey.notr.app,misskey,2024.3.1,5,null,null,143
misskey.peruki.dev,misskey,2023.12.2,5,null,null,1732
misskey.betaful.life,misskey,2024.3.1,5,null,null,8859
misskey00.moirai.dev,misskey,2024.3.1,5,null,null,1006
mi2.icu,misskey,13.13.2,5,null,null,7841
m.chariri.moe,misskey,2024.2.0,5,null,null,1178
friends-g2.reins-no-misskey.com,misskey,2024.2.0,5,null,null,967
misskey.adlyrs.io,misskey,2023.11.1,5,null,null,99
koboksdon.net,misskey,13.14.2,5,null,null,397
fe.ecarlate.app,misskey,2023.12.2,5,null,null,687
misskey.todanano-fune.moe,misskey,2024.3.1,5,null,null,3155
social.mikala.one,misskey,2023.11.1,5,null,null,877
misskey.qwjyh.net,misskey,2024.3.1,5,null,null,10923
misskey.mabope.com,misskey,2023.11.1,5,null,null,310
skaya.ligun.net,misskey,2024.2.0,5,null,null,7495
darapapa.misskey.one,misskey,2024.2.0-beta.12,5,null,null,1926
misskey.ihoronir.com,misskey,2024.3.1,5,null,null,604
misskey.adzukimame.com,misskey,2024.3.1-mame.1,5,null,null,0
estrella.misskey.masato.jp,misskey,2023.12.2,5,null,null,71
msky.tmpra.jp,misskey,13.13.2,5,null,null,375
misskey.injabie3.moe,misskey,2024.3.1,5,null,null,412
hope-pf27.moe,misskey,2024.3.1,5,null,null,11811
meron.cloud,misskey,2024.3.0,5,null,null,247
msky.41kg.com,misskey,2024.3.1-41kg,5,null,null,2354
m.ytpmv.info,misskey,2023.11.1,5,null,null,391
misskey.takingalook.dev,misskey,2024.3.1,5,null,null,86
msky.mfz.jp,misskey,2023.10.2,5,null,null,776
mk.howamun.day,misskey,2024.3.1,5,null,null,2093
mi.nca10.moe,misskey,2024.2.0,5,null,null,75
lotus-eater.cc,misskey,2024.2.0,5,null,null,3783
misskey.neka.site,misskey,2023.12.2,5,null,null,116
mi.harumakizaemon.net,misskey,2024.3.1-harumakey,5,null,null,13420
misskey.faidra.net,misskey,2023.11.1,5,null,null,8549
gyatt.monster,misskey,2024.3.1,5,null,null,61
misskey.ytom.myds.me,misskey,2024.3.1,5,null,null,8958
misskey.roolone.me,misskey,2024.2.0,5,null,null,767
mi.tsubasa.pro,misskey,2024.3.1,5,null,null,3449
misskey.portableofuton.com,misskey,2023.12.2,5,null,null,158
serafuku.moe,misskey,2024.3.1+serafuku,5,null,null,6710
ankokunogrove.space,misskey,2024.3.1,5,null,null,2054
misk.pmhonpo.net,misskey,2023.12.2,5,null,null,209
sloppy-life.net,misskey,13.13.2,5,null,null,204
misskey.halby24.com,misskey,2023.12.2,5,null,null,1243
misskey.2000cho.me,misskey,13.14.2,5,null,null,40
mi0.uleh.net,misskey,2024.2.0,5,null,null,6229
miku.xn--q9jyb4c,misskey,2023.12.2,5,null,null,857
bodybag.zip,misskey,2024.2.0,5,null,null,263
fuzzle.me.uk,misskey,2023.12.2,5,null,null,478
owovo.cc,misskey,2024.2.0,5,null,null,223
misskey.yude.jp,misskey,2024.2.0,5,null,null,33539
yam.menac.at,misskey,12.119.0,5,1,1,16434
mi.ghz00.net,misskey,2023.12.2,5,null,null,783
0001.misskey.one,misskey,2024.2.0-beta.12,5,null,null,1926
misskey.ariela.jp,misskey,13.14.2,5,null,null,11
blog.jykeji.online,misskey,13.14.2,5,null,null,5
existentialis.me,misskey,2024.3.1,5,null,null,476
misskey.xinglili.love,misskey,2023.11.1,5,null,null,112
mi.moelab.cn,misskey,2023.12.2,5,null,null,7
com.in-nw.net,misskey,2023.12.2,5,null,null,4685
nightly.hvac-tf.net,misskey,2023.12.2,5,null,null,33
kbmm-misskey.chupacabrasmon.net,misskey,13.11.3,5,null,null,29092
mk.r0.at,misskey,2023.12.2,5,null,null,3
misskey.polyhymnia.page,misskey,13.14.2,5,null,null,54
suketan.love,misskey,13.14.2,5,null,null,214
7f1e3e333a5a.7988276.xyz,misskey,2024.3.0,5,null,null,3
social.matsukky.com,misskey,2024.3.1,5,null,null,20
misskey.takeko.cyou,misskey,12.119.2,5,0,2,6
misskey.petit-rabbit.work,misskey,2023.11.1,5,null,null,4152
friends-g1.reins-no-misskey.com,misskey,2024.2.0,5,null,null,809
mikancat-lab.com,misskey,13.13.2,5,null,null,14
misskey.argentum-lacrima.live-on.net,misskey,13.14.2,5,null,null,1403
misskey.kirameki.cafe,misskey,2023.9.3,5,null,null,1
majatalo.misteli.in.net,misskey,2024.2.0-kakurega.1.31.0,5,null,null,1308
house.clwl8.top:13001,misskey,2024.2.0,5,null,null,106
misskey.zerozaski.tech,misskey,12.110.1,4,2,2,37852
mi.kuropen.org,misskey,2024.3.1,4,null,null,4401
social.pseudo-whiskey.bar,misskey,2024.2.0,4,null,null,164040
mi.chikage.net,misskey,2024.3.1,4,null,null,232
trackball.love,misskey,13.6.1,4,null,null,53
misskey.dobu.page,misskey,2024.2.0,4,null,null,688
cld2a.ains-no-misskey.com,misskey,2024.2.0,4,null,null,4304
misskey.9tail.net,misskey,2023.11.1,4,null,null,343
ph2.ains-no-misskey.com,misskey,2024.2.0,4,null,null,1300
mi.nxsux.xyz,misskey,2023.12.2,4,null,null,2179
misskey.yakijake.net,misskey,2024.3.1,4,null,null,65
mi.kimama-lab.net,misskey,2024.2.0,4,null,null,138
misskey.vermilion3.xyz,misskey,2024.3.1,4,null,null,92
mi.kitsunebi-ya.com,misskey,2024.3.1,4,null,null,13225
mk.gabe.rocks,misskey,2024.3.1,4,null,null,6923
mewl.me,misskey,2024.3.1-mewl0,4,null,null,190213
cld2.ains-no-misskey.com,misskey,2024.2.0,4,null,null,1913
misskey.sk85.org,misskey,2024.2.0,4,null,null,3462
key.aoki.app,misskey,2024.2.0,4,null,null,1960
m.ryugu.link,misskey,2024.3.1,4,null,null,1134
mi.floccus.net,misskey,2024.3.1,4,null,null,5199
misskey.tea-soak.org,misskey,13.13.2,4,null,null,584
misk.mikanbako.blog,misskey,2024.2.0,4,null,null,123
abyssal.rip,misskey,2024.3.1,4,null,null,316
mk.humblemagica.org,misskey,13.9.1,4,null,null,14
misskey.molina.jp,misskey,13.13.2,4,null,null,1
misskey.kokshi.com,misskey,2024.2.0,4,null,null,171
jc.opprimo.jp,misskey,13.14.2,4,null,null,3
misskey.ryopon404.net,misskey,2024.2.0,4,null,null,3
m.4869.homes,misskey,2024.3.1,4,null,null,5583
misskey.srgr0.com,misskey,2024.3.1,4,null,null,336
misskey.sigma-project.jp,misskey,2024.3.1,4,null,null,690
msky.launchpencil.f5.si,misskey,2024.3.1,4,null,null,302
misskey.seacolorswind.com,misskey,2024.2.0,4,null,null,23
mi.hk-shuttle.net,misskey,2024.2.0,4,null,null,4976
misskey.tpt.works,misskey,2024.3.1,4,null,null,1773
iris-no-misskey.wkspcloud.com,misskey,2024.2.0,4,null,null,815
blatant-lizardry.moe,misskey,2023.12.0,4,null,null,811
mi.nyaa.app,misskey,2024.3.1-nyaaapp.1,4,null,null,603
hi-na.org,misskey,13.11.2,4,null,null,223
highlightmilk.net,misskey,2024.2.0,4,null,null,253
ymsky.clovr.cc,misskey,13.13.2,4,null,null,135
msk.canor.kr,misskey,2024.3.0,4,null,null,12964
anarkey.xennippon.net,misskey,2024.3.1,4,null,null,221
2nx.io,misskey,2023.12.2,4,null,null,1
kagamisskey.com,misskey,2024.2.0,4,null,null,80611
social.nohto.net,misskey,13.14.2,4,null,null,240
nozoo.jp,misskey,13.13.2,4,null,null,89
misskey.amfedisr.net,misskey,2023.12.2,4,null,null,2220
soc0.outrnat.nl,misskey,2024.2.0,4,null,null,12562
misskey.kinelab.cc,misskey,13.13.2,4,null,null,9
misskey.nicovrc.net,misskey,2024.3.1,4,null,null,7
social.electricladylan.net,misskey,2024.2.0,4,null,null,12
sekai.social,misskey,2023.9.3,4,null,null,2330
mk.zvz.be,misskey,2023.12.2,4,null,null,3
2done.club,misskey,2024.2.0,4,null,null,1601
august26th.net,misskey,2023.11.1,4,null,null,561
tkkmk.momoimidori.cc,misskey,2023.12.2,4,null,null,7
misskey.mt224244.com,misskey,2023.12.2-mt224244,4,null,null,277
soc.lecturify.net,misskey,2024.3.1,4,null,null,112
misskey.soa3.net,misskey,2024.3.1,4,null,null,707
ph1.ains-no-misskey.com,misskey,2024.2.0,4,null,null,3726
mi.usounds.work,misskey,2024.3.1,4,null,null,508
mk.outv.im,misskey,2024.3.1,4,null,null,2605
mi.ul0829.net,misskey,13.13.2,4,null,null,12
misskey.rikukimura.com,misskey,2023.11.1,4,null,null,36
swurl.land,misskey,2024.2.0,4,null,null,471
misskey.akyoz.net,misskey,2024.3.1,4,null,null,1363
punipoka.pink,misskey,2023.11.0,4,null,null,938
misskey.tobitti.net,misskey,2024.3.1-mtn.1,4,null,null,511
mi.arkw.work,misskey,2024.3.1,4,null,null,2186
msky.co8rt.blue,misskey,2023.11.1,4,null,null,266
mi.orito-itsuki.net,misskey,2023.11.1,4,null,null,765
social.bcicorporate.com,misskey,2023.12.2,4,null,null,1021
helloeverybodymynameismarkiplierandwelcometofivenightsatfreddys.anindiehorrorgamethatyouguyssuggestedenmasseandisawthatyamimash.playeditandhesaidthatitwasreallyreallygoodsoimveryeagertoseewha.tisupandthatisaterrifyinganimatronicbear.fnaf.stream,misskey,2023.12.2,4,null,null,244
tears.intherain.club,misskey,2024.3.1,4,null,null,3445
misskey.lilith.im,misskey,2023.12.2,4,null,null,8579
ap.thev0id.io,misskey,2024.3.1,4,null,null,233
mk.igwigg.space,misskey,2023.12.0,4,null,null,18235
mi.8mitsu.net,misskey,2023.12.2,4,null,null,10640
misskey.magokorobin.com,misskey,2023.11.1,4,null,null,8630
sns.iwata.love,misskey,13.6.0,4,null,null,147
nmnm.na2na.dev,misskey,2024.3.1-na2na-v1,4,null,null,3268
m.k0r.in,misskey,12.119.0,4,1,1,222
kuinya.net,misskey,12.119.2,4,4,4,3891
msky.z-n-a-k.net,misskey,13.6.1,4,null,null,457
mi.miyaco.moe,misskey,2024.3.1-miyaco.20,4,null,null,3214
rafale.misskey.online,misskey,2023.11.1,4,null,null,511
mk.loupe.page,misskey,2024.3.1,4,null,null,112
social.tuki.dev,misskey,2023.11.1,4,null,null,69
msky.nenohi.net,misskey,2023.11.1-beta.1,4,null,null,662
fed.bajsicki.com,misskey,2023.12.2,4,null,null,344
misskey.halcat.org,misskey,2023.11.1,4,null,null,89
phz.jp,misskey,12.119.2,4,2,2,24
mk.yurax2.dev,misskey,2024.2.0,4,null,null,255
nerv.agency,misskey,13.13.2,4,null,null,1535
ramdisskey.focalorus.io,misskey,2024.2.1-beta-f develop,4,null,null,10
mijukey.work,misskey,2023.9.3,4,null,null,371
social.beamtenmikado.de,misskey,2024.3.1,4,null,null,4
misskey.ciffelia.com,misskey,2023.11.1,4,null,null,24
social.noordstar.me,misskey,13.14.2,4,null,null,312
sns.tantalum.life,misskey,2023.12.2,4,null,null,3359
lancetia.day,misskey,2024.3.1,4,null,null,4548
shibuya.top,misskey,2024.3.1,4,null,null,16
social.metamuffin.org,misskey,2023.12.2,4,null,null,212
atto.town,misskey,12.112.2,4,1,1,78
refugees.im,misskey,2024.3.1,4,null,null,556
social.a2x.pub,misskey,2024.2.0,4,null,null,639
mk.huimao.xyz,misskey,2024.3.1,4,null,null,3
radio.mutebot.net,misskey,2023.12.0,4,null,null,3
moefan.top,misskey,2024.2.0-beta.7,4,null,null,2
misskey.megahomelab.com,misskey,2023.11.1,4,null,null,0
takuji.org,misskey,13.14.2,4,null,null,31
social.jumpsca.red,misskey,2024.2.0-beta.9,4,null,null,674
msky.tsg0o0.com,misskey,2023.12.2,4,null,null,1
test01-xsmisskey.aere-sanctuary.net,misskey,2024.3.1,4,null,null,3
mi.bisco.moe,misskey,2024.2.0,4,null,null,13
unreadabledrives.net,misskey,12.119.0,4,1,2,23
21stcentury.day,misskey,2024.3.1,4,null,null,75
in.coffin.rip,misskey,2023.9.1,4,null,null,9
misskey.db0.jp,misskey,13.14.2,4,null,null,2
misskey.yeonji.net,misskey,2023.12.2,4,null,null,67
mk.grailwar.com,misskey,2024.2.0,4,null,null,20
ohuton.ippainetai.com,misskey,13.13.2,4,null,null,24
msky-lab-01.arewesecureyet.org,misskey,2023.10.2,4,null,null,21
ytsskey.space,misskey,2023.12.2,4,null,null,6
msk.huhyuubaijan.net,misskey,2023.12.2,4,null,null,23
misskey.burger.moe,misskey,2023.12.2,4,null,null,1
sid.hashi.icu,misskey,2024.3.1,4,null,null,28
astellas.blue,misskey,2024.3.1,4,null,null,244
nook.moe,misskey,2024.3.1,4,null,null,2
misskey.ohitorisama.cloud,misskey,2023.11.0,4,null,null,357
m.7shiro.com,misskey,2024.3.1-kakurega.1.34.0,4,null,null,617
m2.pkgch.com,misskey,13.9.2,4,null,null,26
startours.live,misskey,13.14.2,4,null,null,5564
mk.xn--ponek-1sa8t.eu,misskey,2024.3.1,4,null,null,86
misskey.yufarch.com,misskey,2024.3.1,3,null,null,105
misskey.osyakasyama.me,misskey,2024.3.1,3,null,null,4378
iksky.ikasoba.net,misskey,2024.2.0,3,null,null,3456
mi.ekke.jp,misskey,13.14.2,3,null,null,129
tenpoku.com,misskey,13.14.1,3,null,null,573
msky.alicia.ne.jp,misskey,2024.3.1,3,null,null,189
kaoism.xyz,misskey,2024.3.1,3,null,null,3696
misskey.miro-sv.net,misskey,2024.2.0,3,null,null,84
misskey.damnx.net,misskey,2024.3.1,3,null,null,48994
misskey.xianon.net,misskey,13.10.3-xs,3,null,null,6094
anymanystreams.cc,misskey,2024.3.1,3,null,null,4201
mi.antoru.me,misskey,2024.3.1,3,null,null,19
m.estampie.work,misskey,2024.2.0-estampie,3,null,null,579
misskey.ekurea.net,misskey,2024.3.1,3,null,null,666
misskey.nokotaro.com,misskey,2023.9.3,3,null,null,495919
misskey.karene.net,misskey,13.13.2,3,null,null,16
misc.brainsoap.net,misskey,2024.3.1,3,null,null,4759
rsp1-iris-no-misskey.wkspcloud.com,misskey,2024.2.0,3,null,null,7180
mk2.toyoko.in,misskey,2024.3.1,3,null,null,6455
misskey.sbite0138.net,misskey,2023.12.2,3,null,null,119
lounge.dtzbts.xyz,misskey,2024.3.1,3,null,null,1768
misskey.syakesaba.com,misskey,2024.3.1,3,null,null,66
mi.siotter.xyz,misskey,2023.11.1,3,null,null,6169
kousaka.space,misskey,2024.3.1,3,null,null,1480
misskey.turretlabs.io,misskey,2024.3.1,3,null,null,245
cld1.ains-no-misskey.com,misskey,2024.2.0,3,null,null,320
kinoko.pw,misskey,2024.2.0,3,null,null,8989
misskey-r1.hopeinthefield.net,misskey,2024.3.1,3,null,null,573
sumisky.xyz,misskey,2024.3.1,3,null,null,92
misskey-blackbote.net,misskey,13.14.2,3,null,null,548
gravityone.nylarea.com,misskey,2024.3.1,3,null,null,109
misskey.4nm1tsu.com,misskey,2024.2.0,3,null,null,197
misskey.tsukiyo.dev,misskey,2024.3.1,3,null,null,551
misskey.mirenk.net,misskey,2023.10.1,3,null,null,1776
stkr.dev,misskey,2024.2.0-sushiski,3,null,null,564
rsp2-iris-no-misskey.wkspcloud.com,misskey,2024.2.0,3,null,null,2747
misskey.hikalium.dev,misskey,2023.12.0,3,null,null,356
misskey.rup.one,misskey,2024.3.1,3,null,null,1953
misskey.otofu.xyz,misskey,13.13.2,3,null,null,10
p2.ains-no-misskey.com,misskey,2024.2.0,3,null,null,861
misskey.lazyhoge.foo,misskey,13.14.2,3,null,null,882
misskey.5unl1fe3.com,misskey,13.13.2,3,null,null,171
misskey.maco.pics,misskey,13.13.2,3,null,null,516
misskey.shima-pan.com,misskey,13.12.2,3,null,null,189
misskey.dummy.red,misskey,2024.3.1,3,null,null,21
mi.tsujigoya.net,misskey,2024.3.1,3,null,null,10020
mi.amari-noa.com,misskey,2024.2.0,3,null,null,380
mi.magamogreen.net,misskey,2023.11.0,3,null,null,17
misskey.ssks-ss.com,misskey,13.13.2,3,null,null,89
misskey.objektiv2.net,misskey,2024.3.1,3,null,null,4520
msky.engawa.social,misskey,2024.3.1,3,null,null,141
misskey.ikalga.net,misskey,2023.9.3,3,null,null,1347
mk.w0rkupa.me,misskey,2024.3.1,3,null,null,133
misskey.mswitchy.ink,misskey,2024.2.0,3,null,null,52
hiruuki.com,misskey,2023.11.1,3,null,null,1433
memoriski.cc,misskey,13.14.2,3,null,null,3
misskeybeta.takehi.to,misskey,2024.3.1,3,null,null,82
cocoronavi.com,misskey,2024.3.1,3,null,null,2812
misskey.haru3.me,misskey,13.13.2,3,null,null,1894
misskey.zyoshoka.com,misskey,2024.3.1,3,null,null,304
relict.one,misskey,2024.2.0,3,null,null,5390
misskey.bainroom.info,misskey,13.14.1,3,null,null,469
sayaka-mikey.com,misskey,2024.3.1,3,null,null,4418
misskey.tunamaguro.dev,misskey,2024.2.0,3,null,null,130
monologue.kazatsuyu.com,misskey,12.119.2,3,1,1,227
misskey.fxmech.com,misskey,2024.2.0,3,null,null,4
mi.iruto.co,misskey,2024.3.1,3,null,null,328
fullof.buzz,misskey,13.14.2,3,null,null,220
mi.jugesuke.net,misskey,2024.2.0,3,null,null,21
ohtrmi.cbrx.io,misskey,2024.3.1,3,null,null,732
skey.sh1pc.dev,misskey,2024.3.1,3,null,null,506
mi.9lab.jp,misskey,2023.12.2,3,null,null,63
misskey.scorpios.uk,misskey,2024.3.1,3,null,null,862
misskey.mikuta0407.net,misskey,2023.11.1,3,null,null,169
p1.ains-no-misskey.com,misskey,2024.2.0,3,null,null,988
fedi.tyil.nl,misskey,2023.12.2,3,null,null,4121
misskey.emymin.net,misskey,2023.11.0,3,null,null,75
mi.irunu.co,misskey,2023.12.2,3,null,null,745
mi.nekonet.cyou,misskey,2024.3.1,3,null,null,289
mk.dev-c.at,misskey,13.13.2,3,null,null,46
misskey.fal.moe,misskey,2024.3.1,3,null,null,22
social.casually.cat,misskey,2024.3.1,3,null,null,72
iam.charon.monster,misskey,2024.3.1,3,null,null,27
weebvr.social,misskey,2023.12.2,3,null,null,85
realworldsunny.name,misskey,2024.2.0,3,null,null,21766
ark.misskey.online,misskey,2023.11.1,3,null,null,27
misskey.kiryuanzu.dev,misskey,13.11.3,3,null,null,12
sn.nekojita.moe,misskey,2024.3.1,3,null,null,176
xn--qbtm095lrg0bfka60z.chn.moe,misskey,2024.3.1,3,null,null,9
misskey.bocc.de,misskey,13.11.3,3,null,null,610
social.uhy.ooo,misskey,2023.10.0-beta.2,3,null,null,281
maid.army,misskey,2023.12.2,3,null,null,1682
tuta.besserwisser.org,misskey,12.119.0,3,0,0,146
mi.nem.one,misskey,12.118.1-nem-v05,3,1,3,18
social.kwatra.me,misskey,13.13.2,3,null,null,67
showcase.meows.lol,misskey,2024.3.1,3,null,null,902
sakana-no-bone.net,misskey,2023.11.1,3,null,null,148
mis.suzakurin.work,misskey,2023.12.2,3,null,null,65
pmk.noflm.cc,misskey,13.11.3,3,null,null,179
mk.nworm.icu,misskey,2024.3.0,3,null,null,8
msky.lord-mayo.uk,misskey,2023.11.1,3,null,null,91
misskey.tsub.me,misskey,2023.12.2,3,null,null,383
misskey.sakanana.me,misskey,2023.11.0,3,null,null,149
mi.oyasumi.dev,misskey,2024.3.1,3,null,null,12
harunon.work,misskey,2023.12.2,3,null,null,4778
shinamikaidou42.com,misskey,2024.3.1,3,null,null,7467
soshar.dess.ga,misskey,2024.3.1,3,null,null,620
chars.moe,misskey,2024.3.1,3,null,null,38
social.swagg.net,misskey,12.119.0,3,1,1,1370
cloudpirat.es,misskey,2023.11.1,3,null,null,362
mk.aetheri.ca,misskey,12.110.1,3,0,2,230
b612.moe,misskey,12.110.1,3,0,0,31
hello.io0288.cn,misskey,2024.2.0,3,null,null,14
misskey.sagt.xyz,misskey,13.14.2,3,null,null,20
bbs.fedibox.com,misskey,2024.3.1,3,null,null,954
tsunami-art.com,misskey,2024.3.1,3,null,null,1
nyaw.xyz,misskey,2024.2.0-beta.10,3,null,null,24
x.coralbay.top,misskey,2023.12.2,3,null,null,9
platanus.top,misskey,2023.11.1,3,null,null,0
adolf.ibco.dob.jp,misskey,2023.12.2,3,null,null,87
msk.mv2k.com,misskey,2024.3.1,3,null,null,48
social.dumanovschi.com,misskey,2024.3.1,3,null,null,6
fed.nanao.moe,misskey,2023.12.2,3,null,null,292
misskey.syuuta.net,misskey,13.13.2,3,null,null,96
social.hkpr.me,misskey,2023.12.2,3,null,null,60
mko.fedcast.ch,misskey,2024.3.1,3,null,null,15
misskey.atoeri.me,misskey,2023.12.2,3,null,null,13
ster.email,misskey,2024.2.0,3,null,null,32
mi.yufushiro.dev,misskey,2023.9.1,3,null,null,3
ains-no-misskey.wkspcloud.com,misskey,2023.11.1,3,null,null,123
misskey.fryingchicken.net,misskey,2023.12.2,3,null,null,0
status.akionux.net,misskey,2023.9.3,3,null,null,69
misskey.shimanami.online,misskey,2024.2.0,3,null,null,97
mastodon.kidsb.net,misskey,2024.2.0,3,null,null,0
leokochiya.co.uk,misskey,2023.12.2,3,null,null,27
social.benki.net,misskey,13.14.2,3,null,null,87
mk.depra.net,misskey,13.14.2,3,null,null,44
ap.nsr.life,misskey,2023.11.1,3,null,null,18
muimi.moe,misskey,2023.11.1,3,null,null,0
misskey.en0taka.com,misskey,13.9.1,3,null,null,12
misskey.mfmfuyu.net,misskey,2024.3.1,3,null,null,15
curren.win,misskey,2024.3.1,3,null,null,5
misskey.donokoanoko.jp,misskey,2024.2.0,3,null,null,186
misskey.stopsig.dev,misskey,13.14.2,3,null,null,23
social.leokochiya.co.uk,misskey,2023.12.2,3,null,null,27
misskey01.nullagilab.com,misskey,2023.12.0,3,null,null,37
home.irumina.net,misskey,13.14.1,3,null,null,102
cathedral.tokyo,misskey,2023.11.0,3,null,null,8
misskey.meiryo7743.net,misskey,2023.11.0,3,null,null,301
misskey.ashigayahomura.com,misskey,13.13.2,3,null,null,97
mi.ashchang.org,misskey,2024.3.1,3,null,null,265
misskey.myuu.dev,misskey,2024.2.0,3,null,null,6
msky.halfdos.net,misskey,2023.11.1,3,null,null,42
misskey.himriu.com,misskey,2024.3.1,3,null,null,11
aiwanxiongxiong.com,misskey,2024.3.1,3,null,null,2
mi.natsu.works,misskey,2024.2.0,3,null,null,0
sns.mouii.net,misskey,2024.3.1,3,null,null,178
rose.rainynight.life,misskey,2024.3.1,3,null,null,8
home.partial.cc,misskey,2023.9.3,3,null,null,38814
bowbow148park.com,misskey,2024.3.1,3,null,null,124
mi.capedayo.com,misskey,2023.12.2,3,null,null,4
mi.ter05.net,misskey,12.119.6,3,2,2,1056
satellite.nekoplanet.xyz,misskey,2024.3.1,3,null,null,7
msky.misononoa.cc,misskey,2024.3.1,3,null,null,58
