domain,application,version,users,MAU,HYAU,posts
nazokey.com,misskey,13.13.2,15,null,null,16
mkultra.x27.one,misskey,2024.2.0,15,null,null,4354
mkdev.a9z.dev,misskey,2023.11.1,15,null,null,49
lapy.moe,misskey,2023.12.2,15,null,null,63
tru.neets.work,misskey,13.13.2,15,null,null,543
misskey.chatagiriii.com,misskey,13.13.2,15,null,null,465
misskey.ritec.jp,misskey,2024.2.0,15,null,null,631
misskey.the-menz.com,misskey,2023.10.1,14,null,null,263
misskey.midorichan.net,misskey,2023.12.2,14,null,null,120
misskey.anizumin.com,misskey,2024.2.0,14,null,null,1017
misskey.erenoa.com,misskey,2024.2.0,14,null,null,225
mk.taiy.me,misskey,12.119.2-taiyme-v1.2.0-17,14,1,7,37131
mabi.ski,misskey,2023.12.2,14,null,null,239
niscii.xyz,misskey,2024.2.0,14,null,null,59072
pisskey.io,misskey,2023.12.2,14,null,null,397
fedi.fyralabs.com,misskey,2023.12.2,14,null,null,409
soratomo.info,misskey,2023.12.2,14,null,null,420
misskey.hakoniwa-project.com,misskey,2024.2.0,14,null,null,8010
misskey.auroraplanet.blue,misskey,2024.2.0,14,null,null,194
yagamin.com,misskey,2024.2.0,14,null,null,143
a.sukazyo.cc,misskey,2023.11.1,14,null,null,111
ona.la,misskey,2023.11.1,14,null,null,89
kitsui.life,misskey,2023.10.2,14,null,null,388
omata.club,misskey,12.120.0-simkey-2023-04-02,14,4,9,739
misskey.br-project.jp,misskey,2024.2.0,14,null,null,397
kotodama.space,misskey,2023.12.2,14,null,null,25
misskey.kasu.me,misskey,2023.11.1,14,null,null,5971
mihari.splatnet3.com,misskey,2023.12.2,14,null,null,2662
freesia.space,misskey,13.14.2,14,null,null,292
msky.ospn.jp,misskey,2024.2.0-beta.9,13,null,null,52
misskey.gfserver.jp,misskey,2023.12.2,13,null,null,163
mk.u0conveni.club,misskey,2023.12.2,13,null,null,18387
elpiskey.com,misskey,2023.12.2,13,null,null,1544
syukuma.net,misskey,2023.12.2,13,null,null,1311
misskey.natsu.works,misskey,2023.12.2,13,null,null,188
misskey.frainsan.net,misskey,2024.2.0,13,null,null,10808
mogumogu-croquette.com,misskey,2024.2.0,13,null,null,2342
munskey.net,misskey,13.13.2,13,null,null,275
succubi.services,misskey,2024.2.0,13,null,null,10656
misskey.invr.chat,misskey,2023.12.2,13,null,null,283
msky.crawling-with-love.com,misskey,13.6.1-flestudio-v1.1.3,13,null,null,72400
kajereto.com,misskey,12.119.2,13,2,4,255
rainyme.ca,misskey,2023.11.1,13,null,null,3372
misskey.gourry.zip,misskey,2023.12.2,13,null,null,163
dubblecross.work,misskey,13.14.2,13,null,null,2293
mk.chiwa.net,misskey,2023.12.0,13,null,null,90
hey.ditatompel.com,misskey,2023.11.1,13,null,null,23
mi11th.ysfh.jp,misskey,2023.11.0,13,null,null,569
misskey.pokete.dev,misskey,2024.2.0,13,null,null,15328
weirds.org,misskey,2023.12.2,13,null,null,275
koropokkur.mydns.jp,misskey,2023.12.2,13,null,null,1005
sns.saiaku.tech,misskey,13.14.2,13,null,null,344
jaculator.top,misskey,13.14.1,13,null,null,127
kawane.misskey.online,misskey,2023.11.1,12,null,null,1862
misskey.grawlily.com,misskey,2024.2.0,12,null,null,461
misskey.virtualrocketwatching.net,misskey,2024.2.0,12,null,null,19625
misskey.mochi33.com,misskey,2023.12.0,12,null,null,106
sns.cosgy.dev,misskey,2023.9.3-cosgy.1,12,null,null,47
eenyoe.net,misskey,2024.2.0,12,null,null,3075
m.okaprog.com,misskey,2023.12.2,12,null,null,16668
jbgs.jp,misskey,2024.2.0,12,null,null,101
hiroikey-dev.stesan.dev,misskey,2024.2.0-beta.11,12,null,null,18
misskey.12mon.online,misskey,2023.12.2,12,null,null,69
misskey.na2na.dev,misskey,2023.2.0-na2na-v1,12,null,null,63455
frennet.xyz,misskey,2023.12.2,12,null,null,3545
reaired.com,misskey,2023.11.1,12,null,null,36
www.highwizard.biz,misskey,2023.11.1,12,null,null,743
misskey.ee,misskey,2023.12.2,12,null,null,275
kafka.icu,misskey,12.119.0,12,1,1,5040
erica.hiyuki2578.net,misskey,2023.11.0-a97ac24,12,null,null,64921
clockcrock.click,misskey,2024.2.0-cc.c-0.1.0,12,null,null,5263
misskey.mintcream.blue,misskey,2024.2.0,12,null,null,5174
misskey.ancientumamisuki.link,misskey,2023.12.2,12,null,null,1179
cxfunacg.top,misskey,13.14.2,12,null,null,15
usasa.ky,misskey,2023.12.2,12,null,null,142
flushed.party,misskey,12.119.0,12,2,3,39
makai.cafe,misskey,2023.12.2,12,null,null,68
mk.umearbo.net,misskey,2024.2.0,12,null,null,2275
susiedev.wakuwakuanimals.com,misskey,2023.9.3,12,null,null,1790
misskey.hacusk.net,misskey,2023.12.2,12,null,null,2690
binah.blue,misskey,2024.2.0,12,null,null,7160
kira.zone,misskey,13.14.2,11,null,null,1219
gameguard.moe,misskey,2024.2.0,11,null,null,10867
mi.ablaze.one,misskey,2023.10.2,11,null,null,2465
misskey.caligula-sea.net,misskey,2024.2.0,11,null,null,40374
mk.alicey.dev,misskey,2023.11.1,11,null,null,172
mede.family,misskey,2023.12.2,11,null,null,1056
m.chomechome.jp,misskey,2024.2.0,11,null,null,785
misskey.usbharu.dev,misskey,2024.2.0-beta.12,11,null,null,41511
m.doany.io,misskey,2024.2.0,11,null,null,148
misskey.seitendan.com,misskey,2024.2.0,11,null,null,15779
hvac-tf.net,misskey,2024.2.0,11,null,null,38322
umaskey.net,misskey,13.13.2,11,null,null,73832
misskey.fryer.net.au,misskey,2024.2.0,11,null,null,16256
ski.takoyaki.xyz,misskey,13.14.1,11,null,null,287
t.ancientmaple.com,misskey,2023.12.2,11,null,null,99
e4le.me,misskey,2023.11.1,11,null,null,3209
mi.pal-mate.jp,misskey,2023.11.1,11,null,null,2309
misskey.yakishamo.com,misskey,2023.12.2,11,null,null,2071
ntt.ee,misskey,2023.11.1,11,null,null,39
wakuwaku.boo,misskey,13.12.1,11,null,null,54
misskey.nukora.jp,misskey,13.13.2,11,null,null,1577
mi.takaion.net,misskey,2024.2.0-ion1,11,null,null,8270
key.dokodare.ovh,misskey,13.13.2,10,null,null,297
pon.icu,misskey,2024.2.0,10,null,null,3284
misskey.kzkr.xyz,misskey,2024.2.0,10,null,null,757
makai.chaotic.ninja,misskey,2023.11.1,10,null,null,8378
team.matechan.com,misskey,12.119.2-taiyme-v1.2.0,10,7,8,23098
vtuber.games,misskey,13.13.2,10,null,null,12
misskey.cascade.moe,misskey,2023.12.2,10,null,null,423
mi.seanut.app,misskey,2024.2.0,10,null,null,4508
loli.church,misskey,2023.11.1,10,null,null,22585
catcore.life,misskey,2024.2.0,10,null,null,79
mk.headpats.org,misskey,13.13.1,10,null,null,19
14141004.xyz,misskey,2023.11.1,10,null,null,436
misskey.ayutsuki.net,misskey,2024.2.0,10,null,null,1754
snow-white.xyz,misskey,2023.11.1,10,null,null,2604
mitir.social,misskey,2024.2.0+tirr.1,10,null,null,2750
burikione.net,misskey,13.13.2,10,null,null,612
misskey.temama.soy,misskey,2023.12.0,10,null,null,5570
misskey.adolfritos.es,misskey,13.14.2,10,null,null,1493
misskey.vpx.moe,misskey,2023.11.1,10,null,null,8
pqchub.com,misskey,13.13.2,10,null,null,5
archexart.net,misskey,2024.2.0,10,null,null,239
misskey.sasakulab.com,misskey,2023.12.2,10,null,null,199
m.tty7.uk,misskey,2024.2.0,9,null,null,23013
msky.kentaro1043.com,misskey,2024.2.0,9,null,null,3293
mi.4587-aya-0p.work,misskey,2023.12.2,9,null,null,29
misskey.yutanmain.xyz,misskey,2023.12.2,9,null,null,115
honi.stesan.dev,misskey,13.14.2-steskey-v31,9,null,null,129949
msk.kessai-otaku.club,misskey,2023.11.1,9,null,null,1421
kmlg.jp,misskey,2024.2.0,9,null,null,11448
msky.negset.com,misskey,13.14.2-negskey.4.0,9,null,null,297
paseo.casacamelia.xyz,misskey,2024.2.0,9,null,null,10597
social.kyaru.xyz,misskey,2023.12.2,9,null,null,1570
b.koa.im,misskey,2024.2.0,9,null,null,3912
mi.tkw.fm,misskey,12.119.1,9,2,2,38251
misskey.haku-kazamaru.club,misskey,2023.12.2,9,null,null,3384
my-sky.blue,misskey,2024.2.0,9,null,null,2509
misskey.syachiku.info,misskey,2024.2.0,9,null,null,243
nekusuchan.net,misskey,2024.2.0,9,null,null,1657
misskey.yunpon.club,misskey,2024.2.0-beta.9,9,null,null,3118
misskey.0sakana.xyz,misskey,1.1.0-missingkey.develop.240217,9,null,null,4219
misskey.orapp.net,misskey,2023.12.2,9,null,null,9
hvac-tf.0g0.jp,misskey,2024.2.0-io.1j,9,null,null,26
awawa.gay,misskey,2023.11.1,9,null,null,2533
2248.live,misskey,2023.12.2,9,null,null,746
dev.misskey.omhnc.net,misskey,2024.2.0,9,null,null,59
bgempire.net,misskey,2024.2.0,9,null,null,7405
rimonce.one,misskey,2024.2.0,9,null,null,2648
misskey.void.gift,misskey,2023.11.1,9,null,null,19487
munochi.moe,misskey,2024.2.0+munochi,9,null,null,13103
maid.lat,misskey,2023.12.2,9,null,null,1111
ai.mkwgame.com,misskey,2023.12.2,9,null,null,22
misskey.lazywildcat.net,misskey,2023.12.2,9,null,null,5601
never.bid,misskey,2023.11.0-7,9,null,null,6526
dev.nya.one,misskey,2024.2.0,9,null,null,40
sun.freespace.moe,misskey,2023.10.2,9,null,null,63
misskey.kushiro-u.jp,misskey,13.13.2,9,null,null,29
misskey.hoshihara.co.jp,misskey,13.14.2,9,null,null,119
setariam.net,misskey,13.14.2,9,null,null,584
mech-misskey.com,misskey,2024.2.0,9,null,null,2471
giglio.blue,misskey,2023.11.0,9,null,null,2009
iobeta.hvac-tf.net,misskey,2024.2.0-io.1j,9,null,null,26
mxin.fun,misskey,2024.2.0,9,null,null,29
misskey.yukoduka.com,misskey,2023.12.2,8,null,null,2100
pinky.st,misskey,2023.11.1,8,null,null,4985
ward2.bouvardia.icu,misskey,2024.2.0,8,null,null,20134
misskey.typeling1578.dev,misskey,2024.2.0,8,null,null,15743
chamochi.club,misskey,2023.12.0,8,null,null,8321
pink-hair.studio,misskey,13.14.1,8,null,null,566
misskey-iriam.net,misskey,13.13.2,8,null,null,20
misskey.takanotume24.com,misskey,2024.2.0,8,null,null,632
eei-misskey.com,misskey,13.14.2,8,null,null,188
mi.ginnannman.com,misskey,2023.12.2,8,null,null,1086
misskey.numbertales-radiann.net,misskey,2024.2.0,8,null,null,10090
owasikohu.com,misskey,2024.2.0,8,null,null,120
cx.opantu.jp,misskey,2024.2.0-WKH0.6,8,null,null,234
post.yourein.net,misskey,2023.12.2,8,null,null,3069
misskey.arumino-om.net,misskey,2023.12.2,8,null,null,292
sns.onjann.club,misskey,2023.12.0-beta.3,8,null,null,2641
byeolvit.space,misskey,2023.12.2,8,null,null,5714
misskey.omhnc.net,misskey,2024.2.0,8,null,null,199311
misskey.liberuntime.com,misskey,2023.11.1,8,null,null,110
misaka.social,misskey,2024.2.0,8,null,null,1808
chatsubo.cbrpnk.dev,misskey,2023.12.2,8,null,null,4682
decent.moe,misskey,13.13.2,8,null,null,114
tukika.com,misskey,2024.2.0,8,null,null,7723
misskey.dyselon.com,misskey,12.110.1,8,1,4,383
sas.monster,misskey,2024.2.0,8,null,null,511
misskey.tunetalk.jp,misskey,13.14.2,8,null,null,88
dis.piconet.co.uk,misskey,13.14.2,8,null,null,6850
misskey.neptunearchivist.net,misskey,13.14.2,8,null,null,40
icunny.co,misskey,2023.12.0,8,null,null,195
misskey.fryingchicken.net,misskey,2023.12.2,8,null,null,7
moonsky.decl.jp,misskey,2024.2.0,8,null,null,71
misskey.fanet.work,misskey,13.13.1,8,null,null,52
misskey.lapy.kr,misskey,2024.2.0,8,null,null,22
gadgesky.kazugmx.net,misskey,2024.2.0,8,null,null,27
hemokey.hemomo.com,misskey,2023.12.2,7,null,null,1731
selfdown-69.com,misskey,2024.2.0,7,null,null,1645
mi.thalamostechnology.space,misskey,2023.12.2,7,null,null,137
makibisskey.work,misskey,2024.2.0,7,null,null,2019
mk.xiupos.net,misskey,2024.2.0-poskey-0ca8603,7,null,null,71926
mi.kochudaho.me,misskey,12.119.2-taiyme-v1.2.0,7,6,6,19996
misskey.walnuts.dev,misskey,2024.2.0,7,null,null,134
trpg.social,misskey,2023.11.1,7,null,null,188
miss.kabeuchi.monster,misskey,2024.2.0,7,null,null,2215
misskey.suzuri.jp,misskey,2023.12.2,7,null,null,9
thxdaddy.xyz,misskey,13.4.0,7,null,null,45
missty.world,misskey,13.13.2,7,null,null,261
m.ospio.net,misskey,2023.12.2,7,null,null,42
msky.ntr.homes,misskey,2024.2.0,7,null,null,27754
prodline.social,misskey,2023.12.2,7,null,null,33
abs.17oc.com,misskey,13.13.2,7,null,null,9
mi.underscore.world,misskey,12.108.1,7,1,1,644
mk.marroq.xyz,misskey,2023.12.0,7,null,null,102
social.livepods.eu,misskey,12.119.2,7,1,1,23
misskey.joji-ani.me,misskey,2023.11.1,7,null,null,5649
gp.miku2go.com,misskey,2024.2.0-beta.12,7,null,null,473
mi.myhr.space,misskey,2023.12.2,7,null,null,433
misskey.elmakyu.net,misskey,2023.12.2,7,null,null,926
mi.les-requin.net,misskey,2024.2.0,7,null,null,36281
m.smdr.io,misskey,13.4.0,7,null,null,144
mi.kabo.cab,misskey,2024.2.0-kabocab2,7,null,null,256
osage.moe,misskey,13.12.1,7,null,null,194
casper.ayu-mermaid.ts.net,misskey,2023.11.1,7,null,null,1748
misskey.sanao.dev,misskey,2023.12.2,7,null,null,1090
fotoclub.lono.space,misskey,12.119.2,7,3,5,265
imsim.dev,misskey,13.14.2,7,null,null,31
forget-not.me,misskey,2023.12.2,7,null,null,380
bluewhite.pink,misskey,2023.12.2,7,null,null,44
anime.midday.top,misskey,2023.12.2,7,null,null,9
catlog.jp,misskey,13.13.1,7,null,null,148
stg.miria.shiosyakeyakini.info,misskey,2024.2.0,7,null,null,296
dingdong.fishking.studio,misskey,13.13.2,7,null,null,57
misskey.parsleague.jp,misskey,2024.2.0,7,null,null,72
misskey.accordi.online,misskey,13.9.2,7,null,null,495
st.misskey.delmulin.com,misskey,2024.2.0+2,7,null,null,2828
social.niceview.club,misskey,13.13.2,7,null,null,237
ohashi.nohost.me,misskey,12.119.2,7,4,6,676
glassmelt.site,misskey,2024.2.0,7,null,null,944
mk.hoshisaki-h.com,misskey,2023.12.2-Hoshisaki-r1,7,null,null,181
mi.neko3.dev,misskey,2023.12.2,6,null,null,33
fedimagazine.info,misskey,2024.2.0,6,null,null,449
misskey.giatsuki.net,misskey,2023.12.2,6,null,null,166
mi.ichigo.dev,misskey,2023.12.2,6,null,null,508
84bami.net,misskey,2023.12.2,6,null,null,412
fle.st,misskey,2023.12.2,6,null,null,25025
mi.starlamp.su,misskey,2024.2.0-beta.10-pie-3.2.1,6,null,null,2126
nep.one,misskey,2023.12.2,6,null,null,568
d0nuts.im,misskey,2024.2.0,6,null,null,401
mkey.enzan.org,misskey,2024.2.0,6,null,null,50
mi.oya0831.net,misskey,13.14.2,6,null,null,77
nobl.ink,misskey,12.119.2,6,1,1,1494
misskey.gekka.sexy,misskey,13.8.1,6,null,null,3
kasakoso.lol,misskey,2024.2.0,6,null,null,19581
misskey.kazugmx.net,misskey,2024.2.0,6,null,null,11
nightly.pastwind.top,misskey,2024.2.0,6,null,null,54
misskey.bootjp.me,misskey,2024.2.0,6,null,null,15891
misskey.kakunpc.com,misskey,2024.2.0,6,null,null,1206
misskey.luke256.dev,misskey,2023.12.2,6,null,null,21966
misskey.nrps.xyz,misskey,2023.11.1,6,null,null,60
mk.himbeer.me,misskey,2024.2.0,6,null,null,2115
mi.maikaze.moe,misskey,2023.12.2-maikaze,6,null,null,544
lake.biwako.online,misskey,13.14.2,6,null,null,49
ppplot.top,misskey,12.119.2,6,2,5,1095
misskey.im-neko.net,misskey,13.13.2,6,null,null,210
sui-mag.com,misskey,13.14.2,6,null,null,3029
misskey.frick96.com,misskey,13.13.2,6,null,null,316
kuroyuki-server.misskey.one,misskey,2024.2.0-beta.12,6,null,null,644
m.telecom.moe,misskey,2023.11.1,6,null,null,13
misskey.greent.jp,misskey,2023.12.2,6,null,null,1010
todo.shiokazehs.jp,misskey,13.13.2,6,null,null,5691
mkacg.social,misskey,2023.11.0,6,null,null,193
mk.na.in.th,misskey,2024.2.0-MemoThai-0.1,6,null,null,86
misskey.lehhair.net,misskey,2024.2.0,6,null,null,457
beta.misskey.social,misskey,2023.12.0-beta.3,6,null,null,348
mi13.ijs01140.dev,misskey,2023.12.2,6,null,null,225
kokagenotes.net,misskey,2023.12.2,6,null,null,3351
mi.irunu.co,misskey,2023.12.2,6,null,null,637
tftt.net,misskey,2023.10.1,6,null,null,49
moriyashrine.net,misskey,13.14.2,6,null,null,33
m.stcat.com,misskey,13.14.1,6,null,null,47339
misskey.byter.io,misskey,12.117.0,6,0,2,3
misskey.osu.si,misskey,13.13.2,6,null,null,138
komugisuki.com,misskey,2023.12.0,6,null,null,52749
misskey.yuetsubu.com,misskey,2023.10.1,6,null,null,3220
mi.nu1.dev,misskey,2023.12.2,5,null,null,1922
mk.tenpest-moon.uk,misskey,12.119.2,5,1,2,19326
msky.mkakh.com,misskey,13.14.2,5,null,null,453
114514.misskey.one,misskey,2024.2.0-beta.12,5,null,null,1748
misskey.bktsk.com,misskey,2024.2.0,5,null,null,193
m.filmfreedom.net,misskey,12.119.2,5,1,2,411
misskey.betaful.life,misskey,2023.12.2,5,null,null,8307
mi2.icu,misskey,13.13.2,5,null,null,6865
msky.mfz.jp,misskey,2023.10.2,5,null,null,773
friends-g2.reins-no-misskey.com,misskey,2023.12.2,5,null,null,961
misskey.adlyrs.io,misskey,2023.11.1,5,null,null,99
koboksdon.net,misskey,13.14.2,5,null,null,366
fbk.moe,misskey,2023.12.2,5,null,null,31
lotus-eater.cc,misskey,2024.2.0,5,null,null,3545
misskey.todanano-fune.moe,misskey,2024.2.0,5,null,null,2894
social.mikala.one,misskey,2023.11.1,5,null,null,839
misskey.qwjyh.net,misskey,2023.12.2,5,null,null,9489
skaya.ligun.net,misskey,2023.12.0,5,null,null,6297
misskey.romira.dev,misskey,2023.12.2,5,null,null,28
s.ktsn.dev,misskey,2023.12.0,5,null,null,5678
fe.ecarlate.app,misskey,2023.12.2,5,null,null,613
misk.pmhonpo.net,misskey,2023.12.2,5,null,null,206
meron.cloud,misskey,2024.2.0,5,null,null,239
kafuu.space,misskey,13.14.2,5,null,null,32
msky.41kg.com,misskey,2024.2.0-tcm,5,null,null,2166
misskey.takingalook.dev,misskey,2024.2.0,5,null,null,86
serafuku.moe,misskey,2024.2.0+serafuku,5,null,null,5752
misskey.ytom.myds.me,misskey,2024.2.0,5,null,null,7557
misskey.peruki.dev,misskey,2023.12.2,5,null,null,644
misskey.neka.site,misskey,2023.12.2,5,null,null,113
ebiverse.social,misskey,2024.2.0,5,null,null,588
misskey.halby24.com,misskey,2023.12.2,5,null,null,1215
misskey.ihoronir.com,misskey,2023.12.2,5,null,null,568
mi.tsubasa.pro,misskey,2023.12.2,5,null,null,3114
ankokunogrove.space,misskey,2024.2.0,5,null,null,1944
sloppy-life.net,misskey,13.13.2,5,null,null,171
mi.harumakizaemon.net,misskey,2024.2.0-harumakey,5,null,null,12593
char.lissocial.com,misskey,2023.12.2,5,null,null,51
darapapa.misskey.one,misskey,2024.2.0-beta.12,5,null,null,1748
fuzzle.me.uk,misskey,2023.12.2,5,null,null,458
misskey.yurut.net,misskey,2023.12.2,5,null,null,641
mi.moelab.cn,misskey,2023.12.2,5,null,null,7
lolison.top,misskey,2023.12.2,5,null,null,23
mi0.uleh.net,misskey,2024.2.0,5,null,null,5431
misskey.yude.jp,misskey,2024.2.0,5,null,null,33539
yam.menac.at,misskey,12.119.0,5,1,1,16436
mi.ghz00.net,misskey,2023.12.2,5,null,null,761
itsukey.net,misskey,2023.12.2,5,null,null,703
msky.tmpra.jp,misskey,13.13.2,5,null,null,371
misskey.faidra.net,misskey,2023.11.1,5,null,null,8302
misskey00.moirai.dev,misskey,2023.12.2,5,null,null,906
misskey.notr.app,misskey,2023.12.2,5,null,null,140
mi.u-nlimited.page,misskey,2023.11.0,5,null,null,754
hope-pf27.moe,misskey,2024.2.0,5,null,null,10783
0001.misskey.one,misskey,2024.2.0-beta.12,5,null,null,1748
misskey.adzukimame.com,misskey,2023.12.0-mame.2-beta.3,5,null,null,0
mis.hokkaidoskey.com,misskey,2024.2.0,5,null,null,423
misskey.ariela.jp,misskey,13.14.2,5,null,null,11
misskey.xinglili.love,misskey,2023.11.1,5,null,null,112
soc.lecturify.net,misskey,2024.2.0,5,null,null,200
owovo.cc,misskey,2023.12.2,5,null,null,204
misskey.injabie3.moe,misskey,2024.2.0,5,null,null,389
m.chariri.moe,misskey,2024.2.0,5,null,null,1133
estrella.misskey.masato.jp,misskey,2023.12.2,5,null,null,70
com.in-nw.net,misskey,2023.12.2,5,null,null,4681
m.ytpmv.info,misskey,2023.11.1,5,null,null,378
misskey.mabope.com,misskey,2023.11.1,5,null,null,265
blog.jykeji.online,misskey,13.14.2,5,null,null,5
misskey.polyhymnia.page,misskey,13.14.2,5,null,null,54
mk.howamun.day,misskey,2024.2.0,5,null,null,1270
mk.r0.at,misskey,2023.12.2,5,null,null,3
misskey.hawk-tomy.dev,misskey,2023.12.2,5,null,null,401
majatalo.misteli.in.net,misskey,2023.12.2-kakurega.1.28.5,5,null,null,1308
misskytokyo.xyz,misskey,2023.11.0,5,null,null,71
social.matsukky.com,misskey,2024.2.0,5,null,null,20
min.aqualitore-lily.com,misskey,12.119.0,5,1,1,16436
misskey.takeko.cyou,misskey,12.119.2,5,0,3,6
misskey.petit-rabbit.work,misskey,2023.11.1,5,null,null,4007
friends-g1.reins-no-misskey.com,misskey,2023.12.2,5,null,null,784
mikancat-lab.com,misskey,13.13.2,5,null,null,14
misskey.kirameki.cafe,misskey,2023.9.3,5,null,null,1
nightly.hvac-tf.net,misskey,2023.12.2,5,null,null,33
misskey.saniwwar-touken.net,misskey,2024.2.0,5,null,null,101
misskey.portableofuton.com,misskey,2023.12.2,5,null,null,82
house.clwl8.top:13001,misskey,2023.12.2,5,null,null,103
misskey.zerozaski.tech,misskey,12.110.1,4,2,2,36946
mi.kuropen.org,misskey,2024.2.0,4,null,null,3840
social.pseudo-whiskey.bar,misskey,2024.2.0,4,null,null,161468
trackball.love,misskey,13.6.1,4,null,null,53
misskey.dobu.page,misskey,2023.10.2,4,null,null,647
cld2a.ains-no-misskey.com,misskey,2023.12.2,4,null,null,3567
mi.nxsux.xyz,misskey,2023.12.2,4,null,null,2097
misskey.yakijake.net,misskey,13.14.1,4,null,null,64
misskey.9tail.net,misskey,2023.11.1,4,null,null,313
misskey.soa3.net,misskey,2024.2.0,4,null,null,648
mi.kitsunebi-ya.com,misskey,2024.2.0,4,null,null,10975
mk.gabe.rocks,misskey,2023.12.2,4,null,null,6608
mewl.me,misskey,2024.2.0-mewl0,4,null,null,189429
cld2.ains-no-misskey.com,misskey,2023.12.2,4,null,null,1748
sns.sasasa14.online,misskey,2023.12.2,4,null,null,129
key.aoki.app,misskey,2024.2.0,4,null,null,1761
misskey.tea-soak.org,misskey,13.13.2,4,null,null,584
misk.mikanbako.blog,misskey,2023.12.2,4,null,null,123
mk.humblemagica.org,misskey,13.9.1,4,null,null,14
2done.club,misskey,13.13.2,4,null,null,1471
soc0.outrnat.nl,misskey,2023.12.2,4,null,null,11318
misskey.molina.jp,misskey,13.13.2,4,null,null,1
mi.hk-shuttle.net,misskey,2023.12.2,4,null,null,4674
misskey.kokshi.com,misskey,2023.12.2,4,null,null,158
jc.opprimo.jp,misskey,13.14.2,4,null,null,2
misskey.ryopon404.net,misskey,2023.11.1,4,null,null,3
misskey.srgr0.com,misskey,2024.2.0,4,null,null,327
misskey.sigma-project.jp,misskey,2023.12.2,4,null,null,503
mi.nyaa.app,misskey,2023.12.2-nyaaapp.1,4,null,null,553
mi.floccus.net,misskey,2024.2.0,4,null,null,4100
m.4869.homes,misskey,2024.2.0,4,null,null,5347
misskey.tpt.works,misskey,2024.2.0,4,null,null,1571
highlightmilk.net,misskey,2023.11.0,4,null,null,242
sekai.social,misskey,2023.9.3,4,null,null,2102
msky.co8rt.blue,misskey,2023.11.1,4,null,null,231
m.ryugu.link,misskey,2023.12.2,4,null,null,1078
social.nohto.net,misskey,13.14.2,4,null,null,240
misskey.amfedisr.net,misskey,2023.12.2,4,null,null,2044
misskey.kinelab.cc,misskey,13.13.2,4,null,null,9
mk.zvz.be,misskey,2023.12.2,4,null,null,3
ph2.ains-no-misskey.com,misskey,2023.12.2,4,null,null,1180
august26th.net,misskey,2023.11.1,4,null,null,489
mk.b-guild.net,misskey,2023.12.2,4,null,null,58
misskey.vermilion3.xyz,misskey,2024.2.0,4,null,null,65
misskey.mt224244.com,misskey,2023.12.2-mt224244,4,null,null,275
misskey.okitsu.net,misskey,13.14.2,4,null,null,660
ph1.ains-no-misskey.com,misskey,2023.12.2,4,null,null,3639
mi.usounds.work,misskey,2024.2.0,4,null,null,508
mi.ul0829.net,misskey,13.13.2,4,null,null,12
misskey.seacolorswind.com,misskey,2024.2.0,4,null,null,23
misskey.roolone.me,misskey,2023.12.2,4,null,null,551
misskey.tobitti.net,misskey,2024.2.0-mtn.2,4,null,null,380
blatant-lizardry.moe,misskey,2023.12.0,4,null,null,781
fed.bajsicki.com,misskey,2023.12.2,4,null,null,334
msky.z-n-a-k.net,misskey,13.6.1,4,null,null,457
mk.igwigg.space,misskey,2023.12.0,4,null,null,17731
mi.miyaco.moe,misskey,2024.2.0-miyaco.20,4,null,null,3139
misskey.lilith.im,misskey,2023.12.2,4,null,null,8045
mk.outv.im,misskey,2024.2.0,4,null,null,2497
social.bcicorporate.com,misskey,2023.12.2,4,null,null,921
social.noordstar.me,misskey,13.14.2,4,null,null,279
misskey.megahomelab.com,misskey,2023.11.1,4,null,null,0
radio.mutebot.net,misskey,2023.12.0,4,null,null,3
bodybag.zip,misskey,2024.2.0,4,null,null,262
miku.xn--q9jyb4c,misskey,2023.12.2,4,null,null,275
takuji.org,misskey,13.14.2,4,null,null,31
refugees.im,misskey,2024.2.0-beta.10,4,null,null,344
mi.8mitsu.net,misskey,2023.12.2,4,null,null,10488
misskey.magokorobin.com,misskey,2023.11.1,4,null,null,8420
sns.iwata.love,misskey,13.6.0,4,null,null,147
nmnm.na2na.dev,misskey,2023.2.0-na2na-v1,4,null,null,3141
m.k0r.in,misskey,12.119.0,4,1,2,222
kuinya.net,misskey,12.119.2,4,4,4,3633
hi-na.org,misskey,13.11.2,4,null,null,223
rafale.misskey.online,misskey,2023.11.1,4,null,null,511
mk.loupe.page,misskey,2024.2.0,4,null,null,111
social.tuki.dev,misskey,2023.11.1,4,null,null,73
msky.nenohi.net,misskey,2023.11.1-beta.1,4,null,null,662
ap.thev0id.io,misskey,2023.12.2,4,null,null,222
misskey.halcat.org,misskey,2023.11.1,4,null,null,89
phz.jp,misskey,12.119.2,4,1,2,24
mk.yurax2.dev,misskey,2024.2.0,4,null,null,243
startours.live,misskey,13.14.2,4,null,null,5341
nerv.agency,misskey,13.13.2,4,null,null,1444
mi.kimama-lab.net,misskey,2024.2.0,4,null,null,135
social.metamuffin.org,misskey,2023.12.2,4,null,null,212
helloeverybodymynameismarkiplierandwelcometofivenightsatfreddys.anindiehorrorgamethatyouguyssuggestedenmasseandisawthatyamimash.playeditandhesaidthatitwasreallyreallygoodsoimveryeagertoseewha.tisupandthatisaterrifyinganimatronicbear.fnaf.stream,misskey,2023.12.2,4,null,null,244
misskey.ciffelia.com,misskey,2023.11.1,4,null,null,24
lancetia.day,misskey,2023.11.0,4,null,null,4364
