domain,application,version,users,MAU,HYAU,posts
aes.id.au,wordpress,6.5,1,1,1,287
food.elli.rocks,wordpress,6.5,1,1,1,30
johnhenry.us,wordpress,6.5,1,1,1,176
tamsinsgramarye.com,wordpress,6.5,1,1,1,1
dev.timotheejulien.fr,wordpress,6.5.2,1,2,1,8
josephcizek.com,wordpress,6.5,1,0,1,17
coreypotter.com,wordpress,6.5,1,1,1,15
murciavegana.com,wordpress,6.5.2,1,1,1,51
www.unionofegoists.com,wordpress,6.5.2,1,1,1,349
askionkataskion.blogda.ch,wordpress,6.5,1,1,1,1524
kaspars.net,wordpress,6.5,1,1,1,454
www.samsanstyle.com,wordpress,6.5.2,1,1,1,759
www.paperclypse.com,wordpress,6.5.2,1,1,1,1676
taiki0915takaga.vivaldi.net,wordpress,6.4.4,1,1,0,7
jamesravey.me,wordpress,6.5,1,1,1,52
www.defrent.de,wordpress,6.5.2,1,1,1,52
anthonybubel.com,wordpress,6.5,1,0,0,0
devotion.al,wordpress,6.5.2,1,1,1,940
nesega.vivaldi.net,wordpress,6.4.4,1,1,1,335
familytech.club,wordpress,6.5,1,1,1,0
msconcerned.com,wordpress,6.5,1,1,1,831
freebird.in,wordpress,6.4.4,1,2,2,164
epiph.yt,wordpress,6.5,1,1,1,110
ronnieburt.com,wordpress,6.5,1,1,1,27
www.stochasticgeometry.ie,wordpress,6.4,1,1,1,520
promos.authorbuzz.co.uk,wordpress,6.5,1,1,1,3
jencuthbert.com,wordpress,6.5,1,1,1,7
aozuerichsee.ch,wordpress,6.5.2,1,1,1,6
nahumgarcia.com,wordpress,6.5,1,1,1,29
www.gravel.org,wordpress,6.5,1,1,1,2780
amandrai.vivaldi.net,wordpress,6.4.4,1,1,0,9
grpahicdeisgn.com,wordpress,6.5,1,1,0,8
wildrye.com,wordpress,6.5,1,1,1,562
pdbowman.studio,wordpress,6.5.2,1,1,1,125
frlvivaldi.vivaldi.net,wordpress,6.4.4,1,1,1,4
parviainen.cc,wordpress,6.4.4,1,0,0,0
dmturner.org,wordpress,6.5.2,1,1,1,69
martinhaagen.se,wordpress,6.4.4,1,1,1,34
nftrails.org,wordpress,6.5,1,1,1,174
nflandowners.org,wordpress,6.5,1,1,1,666
lorenzk.com,wordpress,6.5,1,1,1,100
hanakokwi.vivaldi.net,wordpress,6.4.4,1,1,1,0
cybermaster.space,wordpress,6.5,1,0,0,0
personalcoach.berlin,wordpress,6.5,1,0,0,0
crossdomain.consulting,wordpress,6.5,1,1,0,1
rezepte.polydora.de,wordpress,6.4.4,1,1,1,88
www.neonrant.com,wordpress,6.5,1,1,1,0
biblog.ch,wordpress,6.5,1,2,2,38
podtalk.show,wordpress,6.5,1,1,1,149
activitypub.peixe.co,wordpress,6.5.2,1,1,0,1
mylesryden.vivaldi.net,wordpress,6.4.4,1,1,0,2
ikhlasulamal.vivaldi.net,wordpress,6.4.4,1,1,0,7
hobotheology.com,wordpress,6.5,1,1,1,403
liviopv.blog,wordpress,6.5,1,1,1,144
juliette-cortese.fr,wordpress,6.5.2,1,1,1,303
pixelcats.online,wordpress,6.4.4,1,1,1,5
wow.ohnenamen.ch,wordpress,6.5.2,1,1,1,13
chickenyogi.com,wordpress,6.5,1,1,1,116
wccd.lzrprt.sbs,wordpress,6.5.2,1,1,0,1
next.drostan.org,wordpress,6.2,1,6,6,146
dangillmor.com,wordpress,6.5,1,1,1,325
www.superdoor.ch,wordpress,6.5.2,1,1,1,37
gallery.simon-a.info,wordpress,6.5.2,1,1,1,67
kitauthor.com,wordpress,6.5,1,1,1,11
wordswithmepodcast.com,wordpress,6.5,1,1,1,31
myrockymountainwindow.ca,wordpress,6.5,1,1,1,616
jocat.isbrill.com,wordpress,6.5,1,1,1,1
tory-government.ispants.com,wordpress,6.5.2,1,1,1,82
steampunk.isbrill.com,wordpress,6.5,1,1,1,10
doctorofthesoul.blog,wordpress,6.5,1,1,1,537
thejogdogblog.com,wordpress,6.5,1,1,0,6
matthiasreinholz.com,wordpress,6.5,1,1,0,11
faduda.ie,wordpress,6.5,1,1,1,1351
seeherseeyou.blog,wordpress,6.5,1,1,1,167
hometownedgerealestate.blog,wordpress,6.5,1,1,1,21
gamesreview.pl,wordpress,6.5.2,1,1,1,5
ibbplus.de,wordpress,6.5.2,1,1,1,398
www.paganalia.de,wordpress,6.4,1,1,1,26
studioregen.com,wordpress,6.5,1,1,1,2
energreenaustria.at,wordpress,6.5,1,1,1,11
scale-tales.com,wordpress,6.5,1,1,0,25
mattsbigfatarse.com,wordpress,6.5.2,1,2,2,79
lucidpluto.com,wordpress,6.5,1,1,1,61
acetennis.fr,wordpress,6.5,1,1,0,613
irregularity.co,wordpress,6.5,1,1,1,294
pranavprakash.in,wordpress,6.5,1,1,1,101
retireyoungtravelsmart.com,wordpress,6.5,1,1,0,50
circlepitofdeath.com,wordpress,6.5,1,1,0,18
www.trantion.uk,wordpress,6.5,1,1,0,4
whatswithtechnologynow.com,wordpress,6.5,1,1,1,61
livingwithdan.com,wordpress,6.5,1,1,1,137
thegreeninnovator.org,wordpress,6.5,1,1,0,10
infurmative.blog,wordpress,6.5,1,1,0,5
berlin-cannabis.com,wordpress,6.5,1,1,0,13
biotyfull.blog,wordpress,6.5,1,1,0,14
iloveny.city,wordpress,6.5,1,1,0,1
aichatmakers.com,wordpress,6.5,1,1,0,33
avventurierosolitario.zeruhur.icu,wordpress,6.5,1,1,1,4
adventuretramp.com,wordpress,6.5,1,1,1,9
9issa.blog,wordpress,6.5,1,1,0,25
fengler.schule,wordpress,6.5,1,1,1,10
over-wording.isbrill.com,wordpress,6.5,1,1,1,1
altwiebe.blog,wordpress,6.6-alpha-57987,1,1,1,10
characteralchemyrpg.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,34
timmymac.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,11
www.svantevid.com,wordpress,6.4.4,1,1,1,79
davesbuch.de,wordpress,6.5,1,1,1,276
morebento.data.blog,wordpress,6.6-alpha-57987,1,1,1,9
welspress.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,2
blacktelescope.co.uk,wordpress,6.6-alpha-57987,1,1,1,710
elypeddler.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,7
chrisgerhard.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1225
secretscotland.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,8432
shankarraman.in,wordpress,6.5,1,1,1,83
helfer.animexx.de,wordpress,6.5,1,1,1,11
freetobealiberal.blog,wordpress,6.6-alpha-57987,1,1,1,30
fermanmonterae.com,wordpress,6.6-alpha-57987,1,1,1,1170
hmapl.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,72
pastornextdoor.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,569
blogen.pasithee.fr,wordpress,6.6-alpha-57987,1,1,1,362
somerichardthoughts.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,197
jmilo.ir,wordpress,6.5,1,1,1,28
byrdbrnz.me,wordpress,6.5.2,1,1,0,25
warza.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,59
cogdogblog.com,wordpress,6.2,1,1,1,5685
charles-plemons.blog.wku.edu,wordpress,6.4.3,1,1,1,796
wiebenuxx.blog,wordpress,6.6-alpha-57987,1,1,1,3
blog.buttonmonkeys.de,wordpress,6.5,1,1,1,32
languageandliteracy.net,wordpress,6.6-alpha-57987,1,1,1,3
amaderhaspatal.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,8
diffusive.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,211
blog.anantshri.info,wordpress,6.5,1,1,1,118
woordenaar.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,4522
untileternity.ca,wordpress,6.6-alpha-57987,1,1,1,144
mfc19.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,6
kuridala.com,wordpress,6.5.2,1,1,1,6
jcdemswyo.org,wordpress,6.4,1,1,1,167
aretori.com,wordpress,6.5,1,1,1,8
blog.patandkat.com,wordpress,6.5.2,1,1,1,83
kirkwise.com,wordpress,6.6-alpha-57987,1,1,1,47
daveybot.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,7
zeke.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1
isazi.net,wordpress,6.4,1,1,1,110
kappagas.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,448
sysadmindork.com,wordpress,6.4.4,1,1,0,1
spitsbergen-ensemble.com,wordpress,6.5,1,1,1,5
pointsofinspiration.com,wordpress,6.6-alpha-57987,1,1,1,83
panoptikontraband.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,14
everton.rocks,wordpress,6.5,1,1,0,4
grumbleflap.shannonmcmaster.com,wordpress,6.6-alpha-57987,1,1,1,380
harpoon1993.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,33
newsletter.zotiquestgames.com,wordpress,6.5,1,1,1,40
blog.indre-auge.studio,wordpress,6.6-alpha-57987,1,1,1,6
mariposarevoltosa.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,35
around.com,wordpress,6.5.2,1,1,1,110
reframe6.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1
buildingtheinternational.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,120
theodorejsalvo.com,wordpress,6.5,1,1,1,38
moniqueybeegeesfan.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,6
pico.io.vn,wordpress,6.5,1,1,0,40
girlonarope.com,wordpress,6.5,1,1,1,18
crowsnest.danyork.com,wordpress,6.6-alpha-57987,1,1,1,15
dorkfarm.net,wordpress,6.6-alpha-57987,1,1,1,1577
ramus-meninges.fr,wordpress,6.6-alpha-57987,1,1,1,176
demenzpflaster.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,382
www.radiooostwest.be,wordpress,6.5.2,1,1,1,635
didiersalembier.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,226
stardust.elysium.gay,wordpress,6.5,1,1,1,38
matteodallombra.net,wordpress,6.4.4,1,1,1,155
blog.rmlowe.com,wordpress,6.6-alpha-57987,1,1,1,15
x28newblog.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,466
swduncan.com,wordpress,6.6-alpha-57987,1,1,1,51
puzzlesandmysteries.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,17
esportsindustryuk.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,20
blogoprime.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,14
marvel-news.de,wordpress,6.4.4,1,1,1,455
difficultopinions.com,wordpress,6.5,1,1,1,71
votingaccessforall.org,wordpress,6.5,1,1,1,530
soel.li,wordpress,6.5.2,1,1,1,16
craftyourads.com,wordpress,6.5.2,1,null,null,4412
www.dialogstadt.de,wordpress,6.5,1,0,0,0
www.fireflies.nl,wordpress,6.4.4,1,1,1,82
www.kfz-pfeiffer.com,wordpress,6.5,1,1,1,13
andrewburgessphd.com,wordpress,6.6-alpha-57987,1,1,1,117
martin-peterdamm.com,wordpress,6.5.2,1,1,1,125
chuggybumba.com,wordpress,6.5,1,0,0,0
nibyblog.pl,wordpress,6.5.2,1,null,null,3
ofadam.com,wordpress,6.5,1,1,1,325
circoloberneri.indivia.net,wordpress,6.5,1,1,1,630
www.gagerandall.page,wordpress,6.5,1,1,1,29
mitrofanov.su,wordpress,6.5,1,1,1,1
idea.cc,wordpress,6.5,1,1,1,112
3deca.official.jp,wordpress,6.5.2,1,1,1,5
lipilee.hu,wordpress,6.5,1,1,1,5225
spdnetz.de,wordpress,6.5.2,1,1,1,42
thebookmarketingnook.com,wordpress,6.5,1,1,1,64
news.logima.net,wordpress,6.5,1,1,1,412
l-james.com,wordpress,6.5.2,1,1,1,334
tatmius.vivaldi.net,wordpress,6.4.4,1,1,1,2
giantpaper.org,wordpress,6.5.2,1,1,1,359
greg.harmsboone.org,wordpress,6.5.2,1,1,1,120
flyingflux.net,wordpress,6.5,1,1,1,5
thecurrentsta.wpengine.com,wordpress,6.4,1,1,1,1768
daniel.vivaldi.net,wordpress,6.4.4,1,0,0,0
blog.rotering-net.de,wordpress,6.5,1,1,1,132
johnbredesen.com,wordpress,6.5,1,1,1,183
dwr.io,wordpress,6.5.2,1,1,1,37
adventcalendar.vivaldi.net,wordpress,6.4.4,1,1,0,24
wp.rolandmoriz.de,wordpress,6.5,1,0,0,0
www.weekly-utaran.net,wordpress,6.5,1,1,1,738
social.thomasnilsson.eu,wordpress,6.5.2,1,1,1,7
manfred.rosenboom.name,wordpress,6.5,1,1,1,0
dev.interkarma.net,wordpress,6.5,1,1,1,1
postmeta.se,wordpress,6.4.4,1,1,1,194
veganhighland.scot,wordpress,6.5.2,1,1,1,27
zacheverson.com,wordpress,6.5,1,1,1,40
generation89.de,wordpress,6.5.2,1,1,1,192
ev46.halfast.com,wordpress,6.1.1,1,1,1,10
www.hetoogdesmeesters.com,wordpress,6.5,1,1,1,648
lornajane.net,wordpress,6.4,1,1,1,1069
btc.cx,wordpress,6.5,1,1,0,24
joachymstal.cz,wordpress,6.5,1,1,1,0
uchujin.space,wordpress,6.5,1,1,1,0
nikkiwordsmith.com,wordpress,6.5,1,1,1,75
simcoemuskoka.ca,wordpress,6.5.2,1,1,1,8
blog.meghadeep.com,wordpress,6.5,1,1,1,14
www.astronomicus.ca,wordpress,6.4,1,1,0,16
alviro.vivaldi.net,wordpress,6.4.4,1,1,0,5
kevinfreitas.net,wordpress,6.5,1,1,0,7
www.mvanmartijn.eu,wordpress,6.5.2,1,1,1,38
playcomics.com,wordpress,6.5,1,1,1,334
rindow.vivaldi.net,wordpress,6.4.4,1,1,0,17
steveroy.ca,wordpress,6.5,1,1,1,439
amodernremedy.com,wordpress,6.5.2,1,1,1,44
www.lykledevries.nl,wordpress,6.5,1,1,1,793
hopfenshop.ch,wordpress,6.5,1,1,1,4
oe-doutoku.net,wordpress,6.5,1,1,1,189
tribunificada.com,wordpress,6.3.4,1,1,1,0
bitpopart.com,wordpress,6.5.2,1,1,1,41
imekki.vivaldi.net,wordpress,6.4.4,1,1,1,19
nagikazane.com,wordpress,6.4.3,1,1,1,1
nick.ndesoft.dk,wordpress,6.4,1,1,1,136
rubenbos.co,wordpress,6.5.2,1,1,1,52
www.bm-recht.ch,wordpress,6.5,1,1,1,83
www.doma-immobilien.ch,wordpress,6.5,1,1,1,100
www.naceira.com,wordpress,6.4,1,1,1,35
www.adudeistblog.com,wordpress,6.5,1,1,1,11
www.bernerfahrschule.ch,wordpress,6.5,1,1,1,66
blog.trpg.biz,wordpress,6.5,1,1,1,1
kasumaru.vivaldi.net,wordpress,6.4.4,1,1,0,3
www.camdencasp.org.uk,wordpress,6.5.2,1,1,1,359
minifun.games,wordpress,6.4.4,1,null,null,17
catweazle.vivaldi.net,wordpress,6.4.4,1,1,1,6
larsan.net,wordpress,6.5,1,1,1,0
dannyhorne.com,wordpress,6.5,1,0,0,0
gaburin.chu.jp,wordpress,6.5,1,1,0,2
2740.sumomo.ne.jp,wordpress,6.5,1,1,1,43
garyroberts.com,wordpress,6.5,1,1,1,17
algorithmicpattern.org,wordpress,6.5,1,1,1,23
www.como1.it,wordpress,6.4.4,1,1,1,5
smaier.net,wordpress,6.5.2,1,1,1,13
www.fehrnetzt.de,wordpress,6.5,1,1,1,249
crypticinquiry.com,wordpress,6.5,1,1,1,9
www.animal-behaviour.de,wordpress,6.4.4,1,1,1,120
www.phante.com,wordpress,6.5,1,1,1,397
www.astrocampania.it,wordpress,6.4.4,1,1,1,405
osservatorio.astrocampania.it,wordpress,6.4.4,1,1,1,104
musings.hjmiii.com,wordpress,6.5,1,1,1,17
miyabi-hiroshi.com,wordpress,6.5,1,1,1,3
ishanmahapatra.com,wordpress,6.5.2,1,1,1,14
giaz.noblogs.org,wordpress,6.4.3,1,1,1,6
arjunji.vivaldi.net,wordpress,6.4.4,1,1,0,1
indiebio.co.za,wordpress,6.5.2,1,1,1,117
sisifilmcollective.org,wordpress,6.5.2,1,1,1,8
astheri-art.com,wordpress,6.5.2,1,1,1,0
www.zum-tanzenden-einhorn.de,wordpress,6.4,1,1,1,226
confabb.ing,wordpress,6.5,1,1,0,1
www.checksimsoftware.com,wordpress,6.5,1,1,1,10
nbdatapoints.ca,wordpress,6.5,1,1,1,18
indistinctchatter.blog,wordpress,6.5,1,1,1,3
blog.arsrobotics.org,wordpress,6.4.4,1,1,1,10
nonfaction.com,wordpress,6.5.2,1,1,1,42
kroitus.com,wordpress,6.5,1,1,1,188
pascal-leinert.de,wordpress,6.5.2,1,0,0,0
overthegame.it,wordpress,6.5,1,1,1,49
googlebro.vivaldi.net,wordpress,6.4.4,1,1,0,1
sbzsolt.vivaldi.net,wordpress,6.4.4,1,1,1,0
ifs-d.de,wordpress,6.5,1,1,1,30
osservatore.pastafariano.org,wordpress,6.5.2,1,1,1,382
ra2hanten.vivaldi.net,wordpress,6.4.4,1,1,0,1
penguinread.com,wordpress,6.5,1,1,1,186
troisecoles.noblogs.org,wordpress,6.4.3,1,1,1,22
ajaxstardust.vivaldi.net,wordpress,6.4.4,1,1,1,4
ernmanderz.vivaldi.net,wordpress,6.4.4,1,1,0,1
kirchembh.de,wordpress,6.5,1,1,1,174
www.geocat.net,wordpress,6.4.2,1,1,1,26
cag-new-theme.mystagingwebsite.com,wordpress,6.5,1,1,1,972
barnslig.eu,wordpress,6.5,1,1,0,1
konservgeek.se,wordpress,6.5,1,1,1,83
xoxe.es,wordpress,6.4.2,1,1,1,2104
www.tillerhq.com,wordpress,6.5,1,1,1,409
everything4houses.com,wordpress,6.5,1,1,1,9
alternativeliste.at,wordpress,6.5,1,1,1,334
reviews.themorningclaret.com,wordpress,6.4,1,0,0,0
fukudagyuuen.vivaldi.net,wordpress,6.4.4,1,1,0,11
blog.hasshie765.server-on.net,wordpress,6.4.2,1,1,1,116
blog.rsywx.net,wordpress,6.5,1,1,1,1542
vlad.d2dx.com,wordpress,6.5,1,1,1,71
qlmar.vivaldi.net,wordpress,6.4.4,1,1,0,4
smgalante.blog,wordpress,6.5,1,1,1,2
bonn.digital,wordpress,6.5,1,1,1,50
staging-152b-aaronrosspowellcom.wpcomstaging.com,wordpress,6.5,1,1,1,79
sannalund.se,wordpress,6.5,1,1,1,53
norbertsvogelblick.de,wordpress,6.4.4,1,1,1,8
julien.falgas.fr,wordpress,6.5,1,1,1,283
joernschaar.de,wordpress,6.5.2,1,1,1,41
frolleinherr.com,wordpress,6.5,1,1,1,658
geekalabama.com,wordpress,6.5,1,1,1,13361
writings.bryan.lv,wordpress,6.5,1,2,1,2826
www.portale.fuci.net,wordpress,6.5,1,1,1,308
tsuruhito979.vivaldi.net,wordpress,6.4.4,1,0,0,0
romain.site.taprest.fr,wordpress,6.5.2,1,1,1,7
toyotaro.org,wordpress,6.5,1,1,1,100
writingjourney.blog,wordpress,6.5,1,1,0,194
monkeymatt.racing,wordpress,6.5.2,1,1,1,128
rollingstonesdata.com,wordpress,6.5,1,1,1,2643
paiokay.com.br,wordpress,6.5,1,1,1,4
cybergladius.com,wordpress,6.5,1,1,1,81
rachmaninoff.vivaldi.net,wordpress,6.4.4,1,1,0,5
allmerchants.store,wordpress,6.5,1,1,0,46
stinpriza.org,wordpress,6.5,1,1,1,221
haialarm-podcast.de,wordpress,6.5,1,1,1,16
blog.historian4hire.net,wordpress,6.5,1,1,1,469
feminite-du-patrimoine.com,wordpress,6.5,1,1,1,13
www.finertech.com,wordpress,6.5,1,2,2,1105
busybird15.vivaldi.net,wordpress,6.4.4,1,1,0,5
biasedbytes.tech,wordpress,6.5.2,1,1,1,4
alexvielmav.com,wordpress,6.5,1,1,1,152
mercatinoautogestito.noblogs.org,wordpress,6.4.3,1,1,1,15
lernsprint.de,wordpress,6.5.2,1,1,1,804
benjythoemmes.de,wordpress,6.5,1,1,0,2
rakupottery.ca,wordpress,6.5,1,1,1,1457
nitsa.t3y.net,wordpress,6.5.2,1,0,0,0
jurgen.gaeremyn.be,wordpress,6.5,1,1,1,7
quantventura.com,wordpress,6.5,1,1,1,49
spacetojump.at,wordpress,6.5.2,1,1,1,23
www.chargeholidays.com,wordpress,6.5.2,1,1,1,39
actionpack.ph,wordpress,6.5,1,1,1,9
lilithdiringer.com,wordpress,6.5.2,1,1,1,311
semutkecil.noblogs.org,wordpress,6.4.3,1,1,1,0
www.brianzegeer.com,wordpress,6.5.2,1,1,1,53
vaihingen.friedenstreff.org,wordpress,6.5,1,1,1,3
josordoni.co.uk,wordpress,6.5,1,1,1,44
info.macadmins.news,wordpress,6.5,1,1,1,20
netzfeuilleton.de,wordpress,6.5.2,1,1,1,913
bangdash.space,wordpress,6.5,1,1,1,10
touchingdoodles.com,wordpress,6.5,1,1,1,45
toolbox003.blog,wordpress,6.5,1,1,1,29
aynrts222.vivaldi.net,wordpress,6.4.4,1,0,0,0
velocity.jp,wordpress,6.5,1,1,1,36
g2g123s.com,wordpress,6.6-alpha-57987,1,1,1,5
olpa.vivaldi.net,wordpress,6.4.4,1,1,1,30
yoditar.vivaldi.net,wordpress,6.4.4,1,1,1,5
dougiamas.com,wordpress,6.5,1,0,0,0
www.railwaywriter.jp,wordpress,6.5,1,1,1,62
technology.foxbasealpha.net,wordpress,6.5.2,1,1,0,1
ineditas.noblogs.org,wordpress,6.4.3,1,1,0,3
satoshi450.vivaldi.net,wordpress,6.4.4,1,1,0,1
slowbitcoin.com,wordpress,6.5,1,1,0,18
www.sonictempest.net,wordpress,6.5.2,1,1,1,286
onedayiwillfind.com,wordpress,6.5,1,1,1,7
caseastrology.guide,wordpress,6.5,1,1,0,6
caoradubh.tribalstyledance.de,wordpress,6.4,1,1,1,2
erik.owomoyela.net,wordpress,6.4.4,1,1,1,74
defred.fr,wordpress,6.4,1,1,0,5
tropicalalien.com,wordpress,6.5,1,1,1,38
kwojt.blog,wordpress,6.5,1,1,1,70
labteclivre.noblogs.org,wordpress,6.4.3,1,1,1,7
korintje.com,wordpress,6.5.2,1,1,1,18
ytgrs-fan.com,wordpress,6.5,1,1,1,8
dylanjuran.me,wordpress,6.5.2,1,1,0,3
pastoredarchino.ch,wordpress,6.5,1,1,1,404
mimizu33zuku.vivaldi.net,wordpress,6.4.4,1,1,0,3
mezzanottenelsecolo.noblogs.org,wordpress,6.4.3,1,1,1,62
alfter.us,wordpress,6.4.4,1,1,1,2754
blog.dariush.omg.lol,wordpress,6.5,1,1,1,1
boogalooinvestigator.com,wordpress,6.4,1,1,1,4
totallynakedman.com,wordpress,6.5,1,1,1,276
evset.ru,wordpress,6.5.2,1,1,0,3
willrc.co.uk,wordpress,6.5.2,1,1,1,55
armandoteixeira.com,wordpress,6.5,1,1,1,1
m264.vivaldi.net,wordpress,6.4.4,1,0,0,0
jeng.co,wordpress,6.5,1,1,1,2
nuuttikoskinen.com,wordpress,5.8.9,1,1,0,1
yeske.blog,wordpress,6.5,1,1,0,1
incompletefutures.com,wordpress,6.5,1,1,1,290
audiomo.vivaldi.net,wordpress,6.4.4,1,1,0,1
dragonborninc.fi,wordpress,6.4.4,1,1,1,463
bbbrave.midorikawa.co.uk,wordpress,6.5,1,1,0,2
danishgoldfish.com,wordpress,6.5,1,1,1,11
freifunk-esslingen.de,wordpress,6.5,1,1,1,5
www.clarionwest.org,wordpress,6.5.2,1,1,1,239
astatidelgbt.wpcomstaging.com,wordpress,6.5,1,1,1,16
reviews.seediffusion.cc,wordpress,6.5.2,1,1,1,2
shemjm.vivaldi.net,wordpress,6.4.4,1,1,0,1
thebalanceoflight.com,wordpress,6.5,1,1,1,99
eclecticchick.blog,wordpress,6.5,1,1,1,161
lorenzlm.de,wordpress,6.5.2,1,1,0,2
www.porschenotes.com,wordpress,6.5.2,1,1,0,17
jordangillman.blog,wordpress,6.5,1,1,1,52
wirereader.app,wordpress,6.4.3,1,1,1,0
www.auf-kurztrip.de,wordpress,6.5.2,1,1,1,145
www.titanfusion.net,wordpress,6.5,1,1,1,317
michaelcavacini.com,wordpress,6.5,1,1,1,2530
mikesfilmtalk.com,wordpress,6.5,1,1,1,4242
vesikalar.vivaldi.net,wordpress,6.4.4,1,0,0,9
community.freunde-des-punk.de,wordpress,6.5.2,1,0,0,1
rachelandrew.co.uk,wordpress,6.4.3,1,null,null,656
conspiracyofthepeople.noblogs.org,wordpress,6.4.3,1,0,0,2
encode.agency,wordpress,6.5.2,1,1,1,13
michael.herbst-haste.de,wordpress,6.4.4,1,1,1,7
aaronrosspowellcom.wpcomstaging.com,wordpress,6.5,1,1,1,86
g-reth.aero,wordpress,6.5,1,1,1,10
ichthyosauria.com,wordpress,6.5,1,1,1,2
palmbeach.vivaldi.net,wordpress,6.4.4,1,1,1,123
www.wattystuff.net,wordpress,6.4.4,1,1,1,22
old.quarante-douze.net,wordpress,6.4,1,1,1,77
psyopsforbundet.se,wordpress,6.5,1,1,1,2
heathallyn.com,wordpress,6.5.2,1,1,1,1319
rimefarm.blog,wordpress,6.5,1,0,0,24
canadianveggie.com,wordpress,6.6-alpha-57987,1,1,1,1103
thedingler.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,63
boostventilator.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1943
mallow.gamescodex.net,wordpress,6.5.2,1,1,1,4
3pillarsblog.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,2
texte.ink,wordpress,6.6-alpha-57987,1,1,1,218
wildfoxden.com,wordpress,6.6-alpha-57987,1,1,1,17
www.around.com,wordpress,6.5.2,1,1,1,110
kulturellepraxis.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1006
codgertator.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,25
cbauder.com,wordpress,6.6-alpha-57987,1,1,1,21
readerupdated.com,wordpress,6.6-alpha-57987,1,1,1,239
gnadlib.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,2232
amigatronics.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,3168
www.shawnhooper.ca,wordpress,6.5,1,1,1,91
fourcultures.com,wordpress,6.6-alpha-57987,1,1,1,295
pietriots.com,wordpress,6.6-alpha-57987,1,1,1,849
brittanyerinlee.com,wordpress,6.6-alpha-57987,1,1,1,20
kirk.at,wordpress,6.5,1,0,0,1
millette.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1
michaelscotthand.com,wordpress,6.6-alpha-57987,1,1,1,461
courtg9000.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,8589
davidgerhart.com,wordpress,6.6-alpha-57987,1,1,1,11
conceptfermentationlab.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,11
allthisness.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1067
bernarddeacon.com,wordpress,6.6-alpha-57987,1,1,1,575
pstviewer.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,37
namhenderson.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1664
optimistic-brucexc.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,2
shortcircuitstorytime.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,47
stancarey.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,1020
bipedsmonitor.com,wordpress,6.6-alpha-57987,1,1,1,53
obhf1.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,3
iamnotadoctorbut.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,5
shareverse.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,8
bryx.fr,wordpress,6.6-alpha-57987,1,1,1,27
redundantrocker.com,wordpress,6.6-alpha-57987,1,1,1,325
togblog.org,wordpress,6.5,1,1,1,583
osccarnet.wordpress.com,wordpress,6.6-alpha-57987,1,1,1,3
katholischlogisch.blog,wordpress,6.6-alpha-57987,1,1,1,1536
reitomorisaki.com,wordpress,6.5,1,1,1,4
